DATE,DFF,DFII10,DGS1MO,DGS2,DGS10
2013-10-07,0.08,0.45,0.13,0.37,2.65
2013-10-08,0.08,0.48,0.27,0.4,2.66
2013-10-09,0.09,0.47,0.26,0.37,2.68
2013-10-10,0.09,0.5,0.25,0.35,2.71
2013-10-11,0.1,0.5,0.25,0.35,2.7
2013-10-12,0.1,,,,
2013-10-13,0.1,,,,
2013-10-14,0.1,,,,
2013-10-15,0.1,0.54,0.32,0.37,2.75
2013-10-16,0.11,0.5,0.14,0.34,2.69
2013-10-17,0.1,0.45,0.01,0.33,2.61
2013-10-18,0.1,0.42,0.01,0.33,2.6
2013-10-19,0.1,,,,
2013-10-20,0.1,,,,
2013-10-21,0.09,0.44,0.02,0.33,2.63
2013-10-22,0.08,0.37,0.04,0.31,2.54
2013-10-23,0.08,0.36,0.02,0.31,2.51
2013-10-24,0.08,0.36,0.02,0.33,2.53
2013-10-25,0.08,0.34,0.02,0.32,2.53
2013-10-26,0.08,,,,
2013-10-27,0.08,,,,
2013-10-28,0.08,0.35,0.02,0.32,2.54
2013-10-29,0.08,0.35,0.06,0.31,2.53
2013-10-30,0.08,0.37,0.05,0.33,2.55
2013-10-31,0.07,0.4,0.03,0.31,2.57
2013-11-01,0.08,0.5,0.03,0.33,2.65
2013-11-02,0.08,,,,
2013-11-03,0.08,,,,
2013-11-04,0.08,0.5,0.02,0.32,2.63
2013-11-05,0.08,0.55,0.06,0.32,2.69
2013-11-06,0.08,0.48,0.05,0.3,2.67
2013-11-07,0.08,0.46,0.04,0.29,2.63
2013-11-08,0.08,0.59,0.04,0.32,2.77
2013-11-09,0.08,,,,
2013-11-10,0.08,,,,
2013-11-11,0.08,,,,
2013-11-12,0.08,0.62,0.05,0.34,2.8
2013-11-13,0.08,0.58,0.06,0.32,2.75
2013-11-14,0.09,0.51,0.06,0.29,2.69
2013-11-15,0.09,0.53,0.06,0.31,2.71
2013-11-16,0.09,,,,
2013-11-17,0.09,,,,
2013-11-18,0.09,0.48,0.05,0.31,2.67
2013-11-19,0.09,0.53,0.05,0.29,2.71
2013-11-20,0.09,0.64,0.06,0.28,2.8
2013-11-21,0.09,0.6,0.02,0.29,2.79
2013-11-22,0.09,0.56,0.02,0.31,2.75
2013-11-23,0.09,,,,
2013-11-24,0.09,,,,
2013-11-25,0.09,0.56,0.04,0.3,2.74
2013-11-26,0.09,0.54,0.07,0.29,2.71
2013-11-27,0.09,0.58,0.06,0.28,2.74
2013-11-28,0.09,,,,
2013-11-29,0.07,0.6,0.05,0.28,2.75
2013-11-30,0.07,,,,
2013-12-01,0.07,,,,
2013-12-02,0.09,0.66,0.02,0.3,2.81
2013-12-03,0.09,0.64,0.04,0.28,2.79
2013-12-04,0.09,0.73,0.04,0.3,2.84
2013-12-05,0.09,0.76,0.02,0.3,2.88
2013-12-06,0.09,0.77,0.03,0.3,2.88
2013-12-07,0.09,,,,
2013-12-08,0.09,,,,
2013-12-09,0.09,0.74,0.04,0.3,2.86
2013-12-10,0.09,0.69,0.03,0.3,2.81
2013-12-11,0.08,0.71,0.02,0.31,2.86
2013-12-12,0.09,0.75,0.01,0.34,2.89
2013-12-13,0.08,0.72,0.02,0.34,2.88
2013-12-14,0.08,,,,
2013-12-15,0.08,,,,
2013-12-16,0.09,0.71,0.02,0.34,2.89
2013-12-17,0.09,0.67,0.02,0.34,2.85
2013-12-18,0.09,0.72,0.01,0.32,2.89
2013-12-19,0.09,0.79,0.01,0.35,2.94
2013-12-20,0.09,0.73,0.02,0.37,2.89
2013-12-21,0.09,,,,
2013-12-22,0.09,,,,
2013-12-23,0.09,0.76,0.01,0.38,2.94
2013-12-24,0.08,0.8,0.01,0.38,2.99
2013-12-25,0.08,,,,
2013-12-26,0.08,0.8,0.0,0.42,3.0
2013-12-27,0.08,0.8,0.01,0.4,3.02
2013-12-28,0.08,,,,
2013-12-29,0.08,,,,
2013-12-30,0.08,0.76,0.01,0.39,2.99
2013-12-31,0.07,0.8,0.01,0.38,3.04
2014-01-01,0.07,,,,
2014-01-02,0.08,0.74,0.01,0.39,3.0
2014-01-03,0.08,0.75,0.02,0.41,3.01
2014-01-04,0.08,,,,
2014-01-05,0.08,,,,
2014-01-06,0.08,0.72,0.01,0.4,2.98
2014-01-07,0.07,0.7,0.01,0.4,2.96
2014-01-08,0.07,0.72,0.0,0.43,3.01
2014-01-09,0.07,0.66,0.01,0.44,2.97
2014-01-10,0.07,0.59,0.01,0.39,2.88
2014-01-11,0.07,,,,
2014-01-12,0.07,,,,
2014-01-13,0.07,0.57,0.0,0.39,2.84
2014-01-14,0.07,0.62,0.0,0.39,2.88
2014-01-15,0.07,0.62,0.01,0.41,2.9
2014-01-16,0.07,0.61,0.01,0.41,2.86
2014-01-17,0.07,0.58,0.01,0.4,2.84
2014-01-18,0.07,,,,
2014-01-19,0.07,,,,
2014-01-20,0.07,,,,
2014-01-21,0.07,0.59,0.01,0.4,2.85
2014-01-22,0.07,0.62,0.0,0.44,2.87
2014-01-23,0.07,0.66,0.01,0.39,2.79
2014-01-24,0.07,0.61,0.04,0.37,2.75
2014-01-25,0.07,,,,
2014-01-26,0.07,,,,
2014-01-27,0.07,0.64,0.04,0.37,2.78
2014-01-28,0.07,0.62,0.05,0.38,2.77
2014-01-29,0.07,0.55,0.04,0.36,2.69
2014-01-30,0.07,0.57,0.04,0.36,2.72
2014-01-31,0.07,0.53,0.03,0.34,2.67
2014-02-01,0.07,,,,
2014-02-02,0.07,,,,
2014-02-03,0.07,0.47,0.04,0.3,2.61
2014-02-04,0.07,0.51,0.12,0.31,2.64
2014-02-05,0.07,0.56,0.13,0.32,2.7
2014-02-06,0.07,0.57,0.07,0.33,2.73
2014-02-07,0.06,0.53,0.1,0.3,2.71
2014-02-08,0.06,,,,
2014-02-09,0.06,,,,
2014-02-10,0.07,0.51,0.07,0.32,2.7
2014-02-11,0.06,0.56,0.05,0.35,2.75
2014-02-12,0.07,0.59,0.01,0.35,2.8
2014-02-13,0.06,0.56,0.01,0.32,2.73
2014-02-14,0.06,0.59,0.01,0.32,2.75
2014-02-15,0.06,,,,
2014-02-16,0.06,,,,
2014-02-17,0.06,,,,
2014-02-18,0.07,0.57,0.02,0.31,2.71
2014-02-19,0.07,0.6,0.04,0.33,2.73
2014-02-20,0.07,0.63,0.02,0.34,2.76
2014-02-21,0.07,0.61,0.02,0.33,2.73
2014-02-22,0.07,,,,
2014-02-23,0.07,,,,
2014-02-24,0.07,0.59,0.02,0.35,2.75
2014-02-25,0.07,0.55,0.04,0.34,2.7
2014-02-26,0.07,0.51,0.04,0.33,2.67
2014-02-27,0.07,0.49,0.04,0.33,2.65
2014-02-28,0.06,0.49,0.04,0.33,2.66
2014-03-01,0.06,,,,
2014-03-02,0.06,,,,
2014-03-03,0.07,0.44,0.04,0.32,2.6
2014-03-04,0.07,0.52,0.06,0.33,2.7
2014-03-05,0.08,0.52,0.06,0.33,2.7
2014-03-06,0.08,0.53,0.06,0.37,2.74
2014-03-07,0.08,0.57,0.06,0.38,2.8
2014-03-08,0.08,,,,
2014-03-09,0.08,,,,
2014-03-10,0.08,0.57,0.05,0.37,2.79
2014-03-11,0.08,0.57,0.06,0.37,2.77
2014-03-12,0.08,0.54,0.05,0.37,2.73
2014-03-13,0.08,0.49,0.06,0.34,2.66
2014-03-14,0.08,0.48,0.05,0.36,2.65
2014-03-15,0.08,,,,
2014-03-16,0.08,,,,
2014-03-17,0.08,0.52,0.05,0.38,2.7
2014-03-18,0.08,0.5,0.07,0.36,2.68
2014-03-19,0.08,0.62,0.07,0.47,2.78
2014-03-20,0.08,0.66,0.06,0.45,2.79
2014-03-21,0.08,0.61,0.05,0.45,2.75
2014-03-22,0.08,,,,
2014-03-23,0.08,,,,
2014-03-24,0.09,0.59,0.05,0.47,2.74
2014-03-25,0.09,0.61,0.05,0.47,2.75
2014-03-26,0.08,0.57,0.05,0.45,2.71
2014-03-27,0.08,0.56,0.02,0.45,2.69
2014-03-28,0.08,0.6,0.03,0.45,2.73
2014-03-29,0.08,,,,
2014-03-30,0.08,,,,
2014-03-31,0.06,0.6,0.03,0.44,2.73
2014-04-01,0.08,0.63,0.02,0.44,2.77
2014-04-02,0.09,0.68,0.02,0.47,2.82
2014-04-03,0.08,0.66,0.03,0.46,2.8
2014-04-04,0.08,0.61,0.03,0.43,2.74
2014-04-05,0.08,,,,
2014-04-06,0.08,,,,
2014-04-07,0.09,0.59,0.03,0.41,2.71
2014-04-08,0.08,0.58,0.04,0.4,2.69
2014-04-09,0.08,0.57,0.03,0.37,2.71
2014-04-10,0.08,0.51,0.03,0.37,2.65
2014-04-11,0.09,0.5,0.04,0.37,2.63
2014-04-12,0.09,,,,
2014-04-13,0.09,,,,
2014-04-14,0.09,0.52,0.03,0.37,2.65
2014-04-15,0.1,0.5,0.03,0.39,2.64
2014-04-16,0.09,0.48,0.03,0.39,2.65
2014-04-17,0.09,0.52,0.02,0.43,2.73
2014-04-18,0.1,,,,
2014-04-19,0.1,,,,
2014-04-20,0.1,,,,
2014-04-21,0.1,0.53,0.02,0.42,2.73
2014-04-22,0.1,0.52,0.02,0.45,2.73
2014-04-23,0.1,0.49,0.02,0.43,2.7
2014-04-24,0.1,0.49,0.0,0.43,2.7
2014-04-25,0.09,0.48,0.01,0.43,2.68
2014-04-26,0.09,,,,
2014-04-27,0.09,,,,
2014-04-28,0.09,0.52,0.0,0.44,2.7
2014-04-29,0.1,0.53,0.02,0.44,2.71
2014-04-30,0.09,0.49,0.02,0.42,2.67
2014-05-01,0.09,0.43,0.02,0.41,2.63
2014-05-02,0.09,0.41,0.01,0.42,2.6
2014-05-03,0.09,,,,
2014-05-04,0.09,,,,
2014-05-05,0.09,0.45,0.01,0.43,2.63
2014-05-06,0.09,0.45,0.03,0.43,2.61
2014-05-07,0.08,0.42,0.03,0.41,2.62
2014-05-08,0.08,0.42,0.02,0.4,2.61
2014-05-09,0.08,0.44,0.02,0.4,2.62
2014-05-10,0.08,,,,
2014-05-11,0.08,,,,
2014-05-12,0.08,0.48,0.02,0.41,2.66
2014-05-13,0.09,0.45,0.03,0.39,2.61
2014-05-14,0.08,0.37,0.02,0.39,2.54
2014-05-15,0.09,0.31,0.01,0.38,2.5
2014-05-16,0.09,0.34,0.01,0.38,2.52
2014-05-17,0.09,,,,
2014-05-18,0.09,,,,
2014-05-19,0.09,0.37,0.01,0.36,2.54
2014-05-20,0.09,0.35,0.04,0.35,2.52
2014-05-21,0.09,0.36,0.04,0.37,2.54
2014-05-22,0.09,0.35,0.03,0.37,2.56
2014-05-23,0.09,0.32,0.04,0.37,2.54
2014-05-24,0.09,,,,
2014-05-25,0.09,,,,
2014-05-26,0.09,,,,
2014-05-27,0.09,0.31,0.03,0.39,2.52
2014-05-28,0.09,0.22,0.04,0.37,2.44
2014-05-29,0.09,0.22,0.05,0.37,2.45
2014-05-30,0.08,0.26,0.05,0.37,2.48
2014-05-31,0.08,,,,
2014-06-01,0.08,,,,
2014-06-02,0.09,0.32,0.04,0.39,2.54
2014-06-03,0.1,0.41,0.04,0.41,2.6
2014-06-04,0.09,0.44,0.04,0.41,2.61
2014-06-05,0.09,0.41,0.03,0.4,2.59
2014-06-06,0.09,0.4,0.02,0.41,2.6
2014-06-07,0.09,,,,
2014-06-08,0.09,,,,
2014-06-09,0.09,0.41,0.03,0.43,2.62
2014-06-10,0.09,0.43,0.04,0.45,2.64
2014-06-11,0.09,0.43,0.03,0.44,2.65
2014-06-12,0.09,0.39,0.02,0.42,2.58
2014-06-13,0.1,0.41,0.02,0.45,2.6
2014-06-14,0.1,,,,
2014-06-15,0.1,,,,
2014-06-16,0.1,0.41,0.03,0.49,2.61
2014-06-17,0.1,0.43,0.03,0.51,2.66
2014-06-18,0.1,0.38,0.03,0.48,2.61
2014-06-19,0.1,0.39,0.01,0.48,2.64
2014-06-20,0.1,0.35,0.01,0.5,2.63
2014-06-21,0.1,,,,
2014-06-22,0.1,,,,
2014-06-23,0.1,0.35,0.02,0.48,2.63
2014-06-24,0.1,0.31,0.01,0.49,2.59
2014-06-25,0.1,0.29,0.01,0.48,2.57
2014-06-26,0.1,0.26,0.01,0.46,2.53
2014-06-27,0.1,0.27,0.02,0.45,2.54
2014-06-28,0.1,,,,
2014-06-29,0.1,,,,
2014-06-30,0.09,0.27,0.02,0.47,2.53
2014-07-01,0.1,0.32,0.03,0.47,2.58
2014-07-02,0.1,0.38,0.02,0.49,2.64
2014-07-03,0.09,0.37,0.01,0.52,2.65
2014-07-04,0.09,,,,
2014-07-05,0.09,,,,
2014-07-06,0.09,,,,
2014-07-07,0.1,0.36,0.02,0.52,2.63
2014-07-08,0.09,0.31,0.02,0.51,2.58
2014-07-09,0.09,0.28,0.03,0.51,2.57
2014-07-10,0.09,0.27,0.02,0.46,2.55
2014-07-11,0.09,0.25,0.02,0.48,2.53
2014-07-12,0.09,,,,
2014-07-13,0.09,,,,
2014-07-14,0.09,0.28,0.02,0.48,2.55
2014-07-15,0.09,0.31,0.02,0.49,2.56
2014-07-16,0.09,0.32,0.02,0.5,2.55
2014-07-17,0.09,0.24,0.02,0.47,2.47
2014-07-18,0.09,0.26,0.03,0.51,2.5
2014-07-19,0.09,,,,
2014-07-20,0.09,,,,
2014-07-21,0.1,0.25,0.02,0.51,2.49
2014-07-22,0.09,0.25,0.03,0.49,2.48
2014-07-23,0.09,0.25,0.03,0.5,2.48
2014-07-24,0.09,0.25,0.04,0.53,2.52
2014-07-25,0.09,0.2,0.03,0.53,2.48
2014-07-26,0.09,,,,
2014-07-27,0.09,,,,
2014-07-28,0.09,0.22,0.03,0.54,2.5
2014-07-29,0.09,0.2,0.03,0.54,2.47
2014-07-30,0.09,0.29,0.03,0.56,2.57
2014-07-31,0.08,0.29,0.01,0.53,2.58
2014-08-01,0.09,0.25,0.01,0.47,2.52
2014-08-02,0.09,,,,
2014-08-03,0.09,,,,
2014-08-04,0.09,0.26,0.02,0.47,2.51
2014-08-05,0.09,0.25,0.03,0.47,2.49
2014-08-06,0.09,0.24,0.03,0.48,2.49
2014-08-07,0.09,0.19,0.03,0.44,2.43
2014-08-08,0.09,0.19,0.03,0.45,2.44
2014-08-09,0.09,,,,
2014-08-10,0.09,,,,
2014-08-11,0.09,0.19,0.03,0.47,2.44
2014-08-12,0.09,0.22,0.05,0.45,2.46
2014-08-13,0.09,0.2,0.04,0.43,2.43
2014-08-14,0.09,0.19,0.04,0.42,2.4
2014-08-15,0.09,0.16,0.03,0.42,2.34
2014-08-16,0.09,,,,
2014-08-17,0.09,,,,
2014-08-18,0.09,0.21,0.02,0.44,2.39
2014-08-19,0.09,0.23,0.04,0.46,2.4
2014-08-20,0.09,0.26,0.04,0.49,2.43
2014-08-21,0.09,0.24,0.03,0.49,2.41
2014-08-22,0.09,0.26,0.04,0.53,2.4
2014-08-23,0.09,,,,
2014-08-24,0.09,,,,
2014-08-25,0.09,0.24,0.02,0.53,2.39
2014-08-26,0.09,0.25,0.04,0.52,2.39
2014-08-27,0.09,0.23,0.02,0.51,2.37
2014-08-28,0.09,0.21,0.02,0.5,2.34
2014-08-29,0.07,0.23,0.02,0.48,2.35
2014-08-30,0.07,,,,
2014-08-31,0.07,,,,
2014-09-01,0.07,,,,
2014-09-02,0.09,0.27,0.02,0.53,2.42
2014-09-03,0.09,0.24,0.02,0.52,2.41
2014-09-04,0.09,0.28,0.02,0.54,2.45
2014-09-05,0.09,0.31,0.02,0.52,2.46
2014-09-06,0.09,,,,
2014-09-07,0.09,,,,
2014-09-08,0.09,0.35,0.01,0.54,2.48
2014-09-09,0.09,0.39,0.01,0.56,2.5
2014-09-10,0.09,0.44,0.01,0.58,2.54
2014-09-11,0.09,0.42,0.01,0.58,2.54
2014-09-12,0.09,0.49,0.01,0.58,2.62
2014-09-13,0.09,,,,
2014-09-14,0.09,,,,
2014-09-15,0.09,0.47,0.01,0.58,2.6
2014-09-16,0.09,0.48,0.01,0.55,2.6
2014-09-17,0.09,0.56,0.01,0.59,2.62
2014-09-18,0.09,0.61,0.01,0.59,2.63
2014-09-19,0.09,0.56,0.01,0.59,2.59
2014-09-20,0.09,,,,
2014-09-21,0.09,,,,
2014-09-22,0.09,0.58,0.0,0.58,2.57
2014-09-23,0.09,0.52,0.01,0.57,2.54
2014-09-24,0.09,0.54,0.01,0.59,2.57
2014-09-25,0.09,0.5,0.0,0.56,2.52
2014-09-26,0.09,0.57,0.01,0.59,2.54
2014-09-27,0.09,,,,
2014-09-28,0.09,,,,
2014-09-29,0.08,0.55,0.01,0.58,2.5
2014-09-30,0.07,0.55,0.02,0.58,2.52
2014-10-01,0.09,0.46,0.01,0.53,2.42
2014-10-02,0.09,0.49,0.01,0.53,2.44
2014-10-03,0.09,0.52,0.01,0.57,2.45
2014-10-04,0.09,,,,
2014-10-05,0.09,,,,
2014-10-06,0.09,0.5,0.01,0.54,2.43
2014-10-07,0.09,0.44,0.02,0.52,2.36
2014-10-08,0.09,0.39,0.01,0.46,2.35
2014-10-09,0.08,0.37,0.02,0.46,2.34
2014-10-10,0.09,0.35,0.02,0.45,2.31
2014-10-11,0.09,,,,
2014-10-12,0.09,,,,
2014-10-13,0.09,,,,
2014-10-14,0.09,0.29,0.03,0.39,2.21
2014-10-15,0.09,0.29,0.02,0.34,2.15
2014-10-16,0.09,0.28,0.04,0.35,2.17
2014-10-17,0.09,0.3,0.03,0.39,2.22
2014-10-18,0.09,,,,
2014-10-19,0.09,,,,
2014-10-20,0.09,0.29,0.03,0.37,2.2
2014-10-21,0.09,0.33,0.04,0.38,2.23
2014-10-22,0.09,0.34,0.04,0.41,2.25
2014-10-23,0.09,0.38,0.02,0.41,2.29
2014-10-24,0.09,0.39,0.02,0.41,2.29
2014-10-25,0.09,,,,
2014-10-26,0.09,,,,
2014-10-27,0.09,0.38,0.03,0.41,2.27
2014-10-28,0.09,0.39,0.02,0.42,2.3
2014-10-29,0.09,0.42,0.01,0.48,2.34
2014-10-30,0.09,0.42,0.01,0.48,2.32
2014-10-31,0.07,0.43,0.01,0.5,2.35
2014-11-01,0.07,,,,
2014-11-02,0.07,,,,
2014-11-03,0.09,0.43,0.03,0.52,2.36
2014-11-04,0.1,0.43,0.04,0.52,2.35
2014-11-05,0.09,0.43,0.04,0.52,2.36
2014-11-06,0.09,0.45,0.04,0.54,2.39
2014-11-07,0.09,0.38,0.04,0.51,2.32
2014-11-08,0.09,,,,
2014-11-09,0.09,,,,
2014-11-10,0.09,0.44,0.04,0.55,2.38
2014-11-11,0.09,,,,
2014-11-12,0.09,0.46,0.05,0.55,2.37
2014-11-13,0.09,0.47,0.05,0.53,2.35
2014-11-14,0.09,0.43,0.04,0.54,2.32
2014-11-15,0.09,,,,
2014-11-16,0.09,,,,
2014-11-17,0.1,0.48,0.02,0.54,2.34
2014-11-18,0.11,0.48,0.04,0.53,2.32
2014-11-19,0.1,0.53,0.04,0.54,2.36
2014-11-20,0.1,0.49,0.04,0.53,2.34
2014-11-21,0.1,0.45,0.04,0.53,2.31
2014-11-22,0.1,,,,
2014-11-23,0.1,,,,
2014-11-24,0.1,0.44,0.04,0.53,2.3
2014-11-25,0.1,0.42,0.06,0.51,2.27
2014-11-26,0.1,0.42,0.06,0.53,2.24
2014-11-27,0.1,,,,
2014-11-28,0.08,0.39,0.04,0.47,2.18
2014-11-29,0.08,,,,
2014-11-30,0.08,,,,
2014-12-01,0.13,0.43,0.01,0.49,2.22
2014-12-02,0.12,0.51,0.04,0.55,2.28
2014-12-03,0.12,0.5,0.03,0.57,2.29
2014-12-04,0.12,0.48,0.03,0.55,2.25
2014-12-05,0.12,0.56,0.02,0.65,2.31
2014-12-06,0.12,,,,
2014-12-07,0.12,,,,
2014-12-08,0.12,0.55,0.03,0.64,2.26
2014-12-09,0.12,0.49,0.05,0.64,2.22
2014-12-10,0.12,0.47,0.05,0.59,2.18
2014-12-11,0.12,0.49,0.02,0.62,2.19
2014-12-12,0.12,0.46,0.02,0.56,2.1
2014-12-13,0.12,,,,
2014-12-14,0.12,,,,
2014-12-15,0.11,0.5,0.02,0.6,2.12
2014-12-16,0.12,0.42,0.03,0.58,2.07
2014-12-17,0.13,0.49,0.03,0.62,2.14
2014-12-18,0.13,0.57,0.04,0.67,2.22
2014-12-19,0.13,0.49,0.01,0.67,2.17
2014-12-20,0.13,,,,
2014-12-21,0.13,,,,
2014-12-22,0.13,0.47,0.01,0.71,2.17
2014-12-23,0.13,0.56,0.02,0.73,2.26
2014-12-24,0.13,0.59,0.01,0.73,2.27
2014-12-25,0.13,,,,
2014-12-26,0.13,0.58,0.01,0.73,2.25
2014-12-27,0.13,,,,
2014-12-28,0.13,,,,
2014-12-29,0.13,0.57,0.01,0.72,2.22
2014-12-30,0.13,0.56,0.03,0.69,2.2
2014-12-31,0.06,0.49,0.03,0.67,2.17
2015-01-01,0.06,,,,
2015-01-02,0.12,0.41,0.02,0.66,2.12
2015-01-03,0.12,,,,
2015-01-04,0.12,,,,
2015-01-05,0.12,0.4,0.02,0.68,2.04
2015-01-06,0.12,0.41,0.02,0.65,1.97
2015-01-07,0.12,0.39,0.02,0.62,1.96
2015-01-08,0.12,0.41,0.01,0.62,2.03
2015-01-09,0.12,0.36,0.02,0.59,1.98
2015-01-10,0.12,,,,
2015-01-11,0.12,,,,
2015-01-12,0.12,0.35,0.02,0.56,1.92
2015-01-13,0.12,0.37,0.02,0.54,1.91
2015-01-14,0.12,0.29,0.02,0.51,1.86
2015-01-15,0.12,0.19,0.03,0.44,1.77
2015-01-16,0.13,0.23,0.02,0.49,1.83
2015-01-17,0.13,,,,
2015-01-18,0.13,,,,
2015-01-19,0.13,,,,
2015-01-20,0.12,0.23,0.01,0.53,1.82
2015-01-21,0.12,0.26,0.01,0.53,1.87
2015-01-22,0.12,0.29,0.02,0.53,1.9
2015-01-23,0.12,0.21,0.02,0.52,1.81
2015-01-24,0.12,,,,
2015-01-25,0.12,,,,
2015-01-26,0.12,0.22,0.02,0.54,1.83
2015-01-27,0.11,0.17,0.02,0.54,1.83
2015-01-28,0.12,0.12,0.02,0.5,1.73
2015-01-29,0.11,0.15,0.01,0.51,1.77
2015-01-30,0.06,0.03,0.01,0.47,1.68
2015-01-31,0.06,,,,
2015-02-01,0.06,,,,
2015-02-02,0.12,0.03,0.01,0.49,1.68
2015-02-03,0.12,0.09,0.02,0.52,1.79
2015-02-04,0.11,0.1,0.01,0.52,1.81
2015-02-05,0.12,0.13,0.02,0.52,1.83
2015-02-06,0.11,0.24,0.01,0.65,1.95
2015-02-07,0.11,,,,
2015-02-08,0.11,,,,
2015-02-09,0.12,0.25,0.02,0.65,1.96
2015-02-10,0.12,0.31,0.02,0.67,2.01
2015-02-11,0.12,0.32,0.02,0.67,2.0
2015-02-12,0.12,0.33,0.02,0.61,1.99
2015-02-13,0.12,0.34,0.02,0.66,2.02
2015-02-14,0.12,,,,
2015-02-15,0.12,,,,
2015-02-16,0.12,,,,
2015-02-17,0.12,0.43,0.02,0.7,2.14
2015-02-18,0.12,0.36,0.02,0.62,2.07
2015-02-19,0.12,0.37,0.02,0.67,2.11
2015-02-20,0.12,0.38,0.02,0.67,2.13
2015-02-21,0.12,,,,
2015-02-22,0.12,,,,
2015-02-23,0.11,0.34,0.01,0.64,2.06
2015-02-24,0.11,0.27,0.02,0.6,1.99
2015-02-25,0.11,0.24,0.02,0.61,1.96
2015-02-26,0.11,0.24,0.02,0.66,2.03
2015-02-27,0.06,0.17,0.02,0.63,2.0
2015-02-28,0.06,,,,
2015-03-01,0.06,,,,
2015-03-02,0.12,0.25,0.02,0.66,2.08
2015-03-03,0.12,0.26,0.01,0.68,2.12
2015-03-04,0.11,0.25,0.01,0.66,2.12
2015-03-05,0.11,0.27,0.02,0.65,2.11
2015-03-06,0.12,0.41,0.02,0.73,2.24
2015-03-07,0.12,,,,
2015-03-08,0.12,,,,
2015-03-09,0.12,0.44,0.01,0.7,2.2
2015-03-10,0.12,0.41,0.03,0.7,2.14
2015-03-11,0.11,0.39,0.03,0.7,2.11
2015-03-12,0.11,0.39,0.03,0.67,2.1
2015-03-13,0.11,0.44,0.03,0.68,2.13
2015-03-14,0.11,,,,
2015-03-15,0.11,,,,
2015-03-16,0.12,0.45,0.02,0.66,2.1
2015-03-17,0.12,0.42,0.05,0.7,2.06
2015-03-18,0.11,0.23,0.02,0.57,1.93
2015-03-19,0.12,0.19,0.02,0.63,1.98
2015-03-20,0.12,0.17,0.0,0.6,1.93
2015-03-21,0.12,,,,
2015-03-22,0.12,,,,
2015-03-23,0.12,0.17,0.02,0.6,1.92
2015-03-24,0.11,0.11,0.03,0.58,1.88
2015-03-25,0.12,0.12,0.02,0.59,1.93
2015-03-26,0.11,0.21,0.02,0.61,2.01
2015-03-27,0.12,0.19,0.02,0.58,1.95
2015-03-28,0.12,,,,
2015-03-29,0.12,,,,
2015-03-30,0.12,0.23,0.02,0.58,1.96
2015-03-31,0.06,0.18,0.05,0.56,1.94
2015-04-01,0.12,0.07,0.02,0.55,1.87
2015-04-02,0.12,0.11,0.02,0.55,1.92
2015-04-03,0.12,0.02,0.04,0.49,1.85
2015-04-04,0.12,,,,
2015-04-05,0.12,,,,
2015-04-06,0.13,0.07,0.02,0.51,1.92
2015-04-07,0.12,0.04,0.02,0.52,1.89
2015-04-08,0.12,0.08,0.02,0.54,1.92
2015-04-09,0.12,0.13,0.02,0.56,1.97
2015-04-10,0.12,0.14,0.01,0.57,1.96
2015-04-11,0.12,,,,
2015-04-12,0.12,,,,
2015-04-13,0.13,0.14,0.02,0.54,1.94
2015-04-14,0.13,0.1,0.02,0.53,1.9
2015-04-15,0.13,0.07,0.02,0.51,1.91
2015-04-16,0.13,0.05,0.03,0.5,1.9
2015-04-17,0.13,-0.02,0.03,0.51,1.87
2015-04-18,0.13,,,,
2015-04-19,0.13,,,,
2015-04-20,0.13,0.01,0.03,0.55,1.9
2015-04-21,0.13,0.06,0.02,0.55,1.92
2015-04-22,0.13,0.12,0.01,0.57,1.99
2015-04-23,0.13,0.07,0.01,0.55,1.96
2015-04-24,0.13,0.04,0.03,0.54,1.93
2015-04-25,0.13,,,,
2015-04-26,0.13,,,,
2015-04-27,0.13,0.03,0.01,0.54,1.94
2015-04-28,0.13,0.11,0.0,0.56,2.0
2015-04-29,0.13,0.14,0.0,0.56,2.06
2015-04-30,0.08,0.11,0.0,0.58,2.05
2015-05-01,0.13,0.18,0.0,0.6,2.12
2015-05-02,0.13,,,,
2015-05-03,0.13,,,,
2015-05-04,0.13,0.24,0.01,0.6,2.16
2015-05-05,0.13,0.25,0.01,0.62,2.19
2015-05-06,0.13,0.34,0.02,0.65,2.25
2015-05-07,0.13,0.3,0.01,0.63,2.18
2015-05-08,0.13,0.28,0.01,0.59,2.16
2015-05-09,0.13,,,,
2015-05-10,0.13,,,,
2015-05-11,0.13,0.4,0.02,0.62,2.28
2015-05-12,0.13,0.4,0.01,0.61,2.28
2015-05-13,0.13,0.41,0.02,0.59,2.27
2015-05-14,0.13,0.36,0.0,0.56,2.23
2015-05-15,0.13,0.31,0.02,0.55,2.14
2015-05-16,0.13,,,,
2015-05-17,0.13,,,,
2015-05-18,0.13,0.37,0.01,0.58,2.23
2015-05-19,0.12,0.42,0.02,0.63,2.27
2015-05-20,0.12,0.38,0.02,0.6,2.26
2015-05-21,0.12,0.35,0.02,0.6,2.19
2015-05-22,0.13,0.34,0.01,0.64,2.21
2015-05-23,0.13,,,,
2015-05-24,0.13,,,,
2015-05-25,0.13,,,,
2015-05-26,0.12,0.32,0.01,0.64,2.14
2015-05-27,0.12,0.34,0.02,0.64,2.14
2015-05-28,0.12,0.33,0.01,0.62,2.13
2015-05-29,0.08,0.32,0.01,0.61,2.12
2015-05-30,0.08,,,,
2015-05-31,0.08,,,,
