,OXY,XOM,USGG10YR,USGG2YR,BSBYON,DXY,OPCRTOTL,OPECDALY,EURUSD,MRO,TIPX,SPIP
2021-05-20,24.95,58.84,1.625,0.1451,0.05969,89.80799999999999,25240,65.29,1.2228,11.53,21.135,30.89
2021-05-21,25.12,58.92,1.6216,0.1533,0.053770000000000005,90.01700000000001,25240,64.18,1.2182,11.6,21.16,30.94
2021-05-24,25.44,59.61,1.6012,0.1493,0.06304,89.844,25240,66.93,1.2216,11.97,21.21,31.02
2021-05-25,24.62,58.26,1.5588,0.1412,0.04911,89.639,25240,67.41,1.225,11.66,21.23,31.13
2021-05-26,25.29,58.94,1.5757,0.1485,0.04147,90.042,25240,67.47,1.2192,11.9,21.2,31.06
2021-05-27,26.07,58.56,1.6062,0.1446,0.04433,89.971,25240,67.32,1.2195,12.09,21.195,31.03
2021-05-28,25.96,58.37,1.5943,0.1407,0.04888,90.031,25240,68.2,1.2192,12.11,21.205,31.09
2021-05-31,25.96,58.37,1.5943,0.1407,0.04888,89.829,25610,68.53,1.2227,12.11,21.205,31.09
2021-06-01,28.47,60.46,1.6062,0.1466,0.06432,89.831,25610,69.03,1.2213,13.76,21.1,30.98
2021-06-02,29.23,60.94,1.5875,0.1446,0.047869999999999996,89.90899999999999,25610,69.39,1.2211,13.89,21.13,30.95
2021-06-03,29.28,61.18,1.625,0.1545,0.049960000000000004,90.512,25610,69.91,1.2127,13.8,21.07,30.84
2021-06-04,29.14,61.45,1.5534,0.1448,0.05173,90.13600000000001,25610,70.23,1.2167,13.8,21.135,31.01
2021-06-07,29.16,61.05,1.5687,0.1547,0.059579999999999994,89.95,25610,70.15,1.219,13.68,21.11,30.94
2021-06-08,29.19,62.13,1.5331,0.1508,0.051910000000000005,90.07600000000001,25610,69.83,1.2173,13.59,21.09,30.95
2021-06-09,28.35,62.65,1.4908,0.1548,0.04916,90.12,25610,71.21,1.218,13.36,21.07,30.96
2021-06-10,28.33,62.75,1.4318,0.1429,0.05504,90.075,25610,70.9,1.217,13.47,21.165,31.13
2021-06-11,28.33,62.17,1.4518,0.1469,0.054810000000000005,90.555,25610,71.31,1.2109,13.46,21.095,31.05
2021-06-14,28.28,62.07,1.494,0.157,0.06104,90.522,25610,71.99,1.212,13.42,21.09,31.03
2021-06-15,29.2,64.33,1.4922,0.163,0.047760000000000004,90.536,25610,72.05,1.2126,13.84,21.12,31.09
2021-06-16,30.54,64.1,1.5754,0.2052,0.047760000000000004,91.12899999999999,25610,73.16,1.1995,13.66,20.94,30.79
2021-06-17,28.22,61.99,1.504,0.2093,0.05081,91.889,25610,72.29,1.1907,12.89,20.99,30.92
2021-06-18,27.99,60.4,1.4381,0.2541,0.06774,92.225,25610,71.56,1.1864,12.57,20.97,30.94
2021-06-21,29.5,62.59,1.4886,0.2543,0.08027999999999999,91.899,25610,72.45,1.1919,13.44,20.98,30.87
2021-06-22,30.01,63.79,1.4632,0.2281,0.08546000000000001,91.756,25610,73.13,1.194,13.47,21.065,31.04
2021-06-23,30.96,64.26,1.4852,0.2622,0.08627,91.802,25610,74.01,1.1926,13.56,21.08,31.05
2021-06-24,31.74,64.52,1.4919,0.2681,0.08489,91.814,25610,74.09,1.1932,13.85,21.06,31.0
2021-06-25,32.91,64.66,1.5241,0.2661,0.08516,91.851,25610,74.19,1.1935,14.07,21.075,31.02
2021-06-28,31.24,63.01,1.4765,0.2543,0.08968,91.887,25610,73.84,1.1925,13.39,21.09,31.09
2021-06-29,31.3,62.62,1.4697,0.2504,0.08477,92.04899999999999,25610,73.34,1.1897,13.33,21.1,31.1
2021-06-30,31.27,63.08,1.4680000000000002,0.2486,0.08592000000000001,92.436,26400,73.6,1.1858,13.62,21.135,31.14
2021-07-01,32.86,63.26,1.4578,0.2527,0.09325,92.59700000000001,26400,74.87,1.185,14.17,21.0,30.98
2021-07-02,32.58,63.17,1.4238,0.2336,0.09383999999999999,92.226,26400,75.21,1.1865,13.85,21.07,31.11
2021-07-05,32.58,63.17,1.4238,0.2336,0.09383999999999999,92.212,26400,75.71,1.1864,13.85,21.07,31.11
2021-07-06,30.51,61.37,1.3481,0.2179,0.09127,92.546,26400,75.94,1.1824,13.21,21.1,31.2
2021-07-07,29.48,60.41,1.3163,0.2141,0.08297,92.64399999999999,26400,73.58,1.179,12.93,21.08,31.18
2021-07-08,29.66,60.14,1.2928,0.1944,0.08741,92.417,26400,71.97,1.1845,12.95,21.08,31.14
2021-07-09,30.24,61.23,1.3595,0.2126,0.08415,92.13,26400,74.18,1.1876,13.26,21.095,31.13
2021-07-12,29.99,61.17,1.3645,0.2267,0.08913,92.26100000000001,26400,74.33,1.1861,13.33,21.13,31.21
2021-07-13,30.08,60.88,1.4166,0.2528,0.08342000000000001,92.75200000000001,26400,75.13,1.1776,13.12,21.17,31.23
2021-07-14,27.83,59.53,1.3459,0.223,0.08454,92.41,26400,75.29,1.1837,12.52,21.195,31.31
2021-07-15,27.23,58.95,1.2989,0.2231,0.0839,92.624,26400,73.15,1.1812,12.24,21.25,31.4
2021-07-16,25.94,57.32,1.2903,0.2215,0.08331000000000001,92.68700000000001,26400,72.84,1.1806,11.75,21.249000000000002,31.4
2021-07-19,24.82,55.35,1.1888,0.2156,0.09027,92.891,26400,70.54,1.18,11.12,21.21,31.44
2021-07-20,25.37,55.96,1.2218,0.1996,0.08061,92.973,26400,70.5,1.1781,11.34,21.23,31.42
2021-07-21,27.18,57.76,1.2884,0.2078,0.07997,92.75399999999999,26400,69.93,1.1794,11.87,21.23,31.35
2021-07-22,27.01,57.11,1.2783,0.1998,0.08273,92.822,26400,72.09,1.1771,11.7,21.26,31.44
2021-07-23,26.58,57.04,1.2763,0.1981,0.08258,92.912,26400,73.03,1.1771,11.5,21.33,31.58
2021-07-26,27.12,58.48,1.2896,0.1941,0.0911,92.649,26400,72.68,1.1803,11.83,21.41,31.72
2021-07-27,26.26,57.83,1.2411,0.2035,0.08357,92.432,26400,73.62,1.1817,11.37,21.41,31.73
2021-07-28,26.9,58.22,1.2327,0.2016,0.08058,92.322,26400,73.57,1.1845,11.78,21.47,31.82
2021-07-29,26.78,58.93,1.2693,0.2035,0.08007,91.86399999999999,26400,74.42,1.1887,11.81,21.45,31.77
2021-07-30,26.1,57.57,1.2223,0.1839,0.07962999999999999,92.17399999999999,26400,74.98,1.187,11.59,21.49,31.81
2021-08-02,25.79,57.58,1.1773,0.1722,0.09659,92.04799999999999,26820,73.89,1.187,11.3,21.35,31.62
2021-08-03,26.43,58.2,1.1722,0.1703,0.08042,92.081,26820,72.71,1.1864,11.55,21.38,31.67
2021-08-04,25.69,56.84,1.182,0.1802,0.08233,92.27,26820,71.83,1.1837,11.05,21.31,31.59
2021-08-05,26.19,57.2,1.2235,0.198,0.08156000000000001,92.244,26820,70.34,1.1834,11.79,21.26,31.48
2021-08-06,26.39,57.86,1.2969,0.2083,0.08383,92.8,26820,71.3,1.1762,11.96,21.23,31.42
2021-08-09,25.61,57.2,1.3237,0.2203,0.08955,92.945,26820,70.66,1.1737,11.82,21.21,31.36
2021-08-10,26.26,58.18,1.349,0.2383,0.07919,93.055,26820,70.13,1.172,12.35,21.22,31.38
2021-08-11,26.84,58.35,1.3303,0.2186,0.07817,92.92200000000001,26820,70.52,1.1739,12.4,21.255,31.44
2021-08-12,26.87,57.35,1.359,0.2227,0.07585,93.035,26820,71.32,1.173,12.4,21.25,31.4
2021-08-13,25.79,56.77,1.2767,0.2071,0.07912999999999999,92.51799999999999,26820,70.9,1.1797,12.1,21.28,31.49
2021-08-16,24.79,55.94,1.265,0.2092,0.08687,92.62799999999999,26820,69.65,1.1778,11.67,21.31,31.52
2021-08-17,24.08,55.56,1.2617,0.2133,0.08127999999999999,93.13,26820,69.4,1.171,11.49,21.265,31.44
2021-08-18,23.45,54.39,1.2583,0.2155,0.08155,93.13600000000001,26820,69.32,1.1711,11.14,21.24,31.44
2021-08-19,22.09,52.73,1.2433,0.2196,0.08352000000000001,93.568,26820,66.08,1.1675,10.68,21.22,31.46
2021-08-20,21.95,52.74,1.255,0.2241,0.07919,93.49600000000001,26820,66.13,1.1698,10.72,21.16,31.35
2021-08-23,23.47,54.91,1.2517,0.2242,0.0889,92.958,26820,67.33,1.1745,11.3,21.23,31.43
2021-08-24,24.38,55.36,1.2935,0.2223,0.07504,92.89299999999999,26820,69.71,1.1756,11.61,21.24,31.42
2021-08-25,24.63,55.46,1.339,0.2386,0.07618,92.825,26820,70.59,1.1772,11.8,21.245,31.4
2021-08-26,24.0,54.71,1.3491,0.2406,0.07558,93.06200000000001,26820,70.75,1.1752,11.52,21.24,31.42
2021-08-27,25.66,55.77,1.307,0.2151,0.07426,92.686,26820,71.48,1.1795,12.01,21.35,31.66
2021-08-30,25.25,55.16,1.2785,0.2014,0.08018,92.65299999999999,26820,71.88,1.1797,11.76,21.35,31.67
2021-08-31,25.69,54.52,1.3088,0.2093,0.07153,92.626,27130,71.43,1.1809,11.75,21.31,31.55
2021-09-01,25.08,53.77,1.2936,0.2094,0.07937000000000001,92.449,27130,71.25,1.1839,11.26,21.17,31.35
2021-09-02,26.58,55.08,1.2835,0.2056,0.07685,92.225,27130,71.63,1.1875,11.72,21.19,31.36
2021-09-03,25.92,54.87,1.3223,0.2061,0.078,92.035,27130,72.56,1.188,11.63,21.18,31.33
2021-09-06,25.92,54.87,1.3223,0.2061,0.078,92.035,27130,71.29,1.187,11.63,21.18,31.33
2021-09-07,25.66,54.55,1.3732,0.2201,0.07056,92.512,27130,71.34,1.1840000000000002,11.58,21.17,31.25
2021-09-08,24.91,54.05,1.3376,0.2162,0.07332999999999999,92.65299999999999,27130,71.17,1.1816,11.19,21.21,31.39
2021-09-09,25.07,54.09,1.2971,0.2124,0.07015,92.479,27130,71.82,1.1825,11.35,21.27,31.55
2021-09-10,24.98,53.98,1.3411,0.2127,0.07032000000000001,92.58200000000001,27130,71.98,1.1814,11.27,21.23,31.46
2021-09-13,26.65,55.37,1.3259,0.2129,0.06708,92.675,27130,72.77,1.1811,12.08,21.23,31.47
2021-09-14,26.28,54.58,1.2836,0.207,0.07249,92.62299999999999,27130,73.29,1.1803,11.73,21.23,31.5
2021-09-15,27.88,56.42,1.2988,0.2111,0.07237,92.54799999999999,27130,73.78,1.1817,12.63,21.23,31.49
2021-09-16,27.33,55.82,1.3378,0.2193,0.07209,92.932,27130,74.17,1.1767,12.32,21.201,31.45
2021-09-17,26.94,55.16,1.3616,0.2217,0.07167000000000001,93.195,27130,74.14,1.1725,12.0,21.17,31.34
2021-09-20,25.48,53.69,1.3107,0.2158,0.0798,93.27600000000001,27130,73.47,1.1726,11.48,21.17,31.39
2021-09-21,25.43,53.64,1.3226,0.2139,0.07102,93.204,27130,73.68,1.1726,11.41,21.16,31.35
2021-09-22,26.75,55.21,1.3006,0.2363,0.07162,93.462,27130,74.46,1.1687,12.02,21.11,31.33
2021-09-23,27.96,57.08,1.4301,0.2608,0.07113,93.085,27130,75.44,1.1739,12.73,21.09,31.21
2021-09-24,28.1,57.59,1.4509,0.2695,0.07341,93.32700000000001,27130,76.21,1.172,12.85,21.06,31.13
2021-09-27,30.19,59.3,1.4871,0.2779,0.07614,93.383,27130,77.73,1.1695,13.66,21.08,31.15
2021-09-28,29.9,59.92,1.5374,0.301,0.07297999999999999,93.766,27130,78.37,1.1683,13.76,21.07,31.06
2021-09-29,30.03,59.88,1.5167,0.2892,0.07118,94.338,27130,77.13,1.1598,13.79,21.06,31.07
2021-09-30,29.58,58.82,1.4873,0.2755,0.07195,94.23,27440,77.72,1.158,13.67,21.1,31.1
2021-10-01,31.15,60.93,1.4616,0.2638,0.07356,94.035,27440,76.36,1.1596,14.24,21.07,31.1
2021-10-04,31.81,61.72,1.4789,0.2776,0.08528,93.77600000000001,27440,78.26,1.1621,14.83,21.08,31.11
2021-10-05,32.77,61.62,1.5258,0.2836,0.07528,93.975,27440,80.44,1.1598,15.38,21.12,31.16
2021-10-06,32.0,60.49,1.5206,0.2935,0.07704,94.266,27440,80.63,1.1556,15.09,21.085,31.13
2021-10-07,32.48,60.66,1.5729,0.3055,0.07504,94.21700000000001,27440,78.58,1.1552,15.36,21.09,31.1
2021-10-08,33.63,62.18,1.6118,0.3178,0.07433,94.06700000000001,27440,81.54,1.1569,16.07,21.09,31.1
2021-10-11,33.39,61.56,1.6118,0.3178,0.07433,94.316,27440,82.53,1.1552,15.95,21.09,31.08
2021-10-12,33.01,61.24,1.5769,0.3379,0.07574,94.516,27440,82.37,1.153,15.88,21.08,31.14
2021-10-13,32.28,61.07,1.5368,0.358,0.07285,94.08,27440,81.79,1.1594,15.79,21.14,31.29
2021-10-14,31.99,62.0,1.5107,0.3602,0.07225,93.956,27440,82.5,1.1597,16.14,21.17,31.37
2021-10-15,31.66,62.59,1.5703,0.3949,0.0723,93.93700000000001,27440,83.54,1.1601,16.18,21.14,31.32
2021-10-18,32.93,62.56,1.6002,0.4254,0.07326,93.95299999999999,27440,84.04,1.161,16.43,21.1,31.26
2021-10-19,32.94,63.5,1.6372,0.3953,0.07272,93.734,27440,83.48,1.1633,16.39,21.08,31.16
2021-10-20,33.36,63.85,1.6567,0.3854,0.07032999999999999,93.55799999999999,27440,83.3,1.1651,16.49,21.13,31.22
2021-10-21,32.8,62.69,1.7011,0.4545,0.07182000000000001,93.77,27440,83.36,1.1623,16.18,21.16,31.3
2021-10-22,33.93,63.12,1.6324,0.4534,0.06924,93.64200000000001,27440,83.4,1.1643,16.58,21.175,31.34
2021-10-25,35.22,64.35,1.6307,0.4353,0.0748,93.81299999999999,27440,84.66,1.1608,16.78,21.24,31.44
2021-10-26,35.36,65.84,1.6079,0.4396,0.06795,93.949,27440,84.52,1.1596,16.85,21.28,31.56
2021-10-27,33.3,64.13,1.5413,0.5029,0.0684,93.802,27440,83.72,1.1603,16.2,21.31,31.71
2021-10-28,33.83,64.31,1.58,0.4891,0.06867999999999999,93.345,27440,82.41,1.1681,16.45,21.18,31.43
2021-10-29,33.53,64.47,1.5521,0.49700000000000005,0.06997,94.12299999999999,27440,82.87,1.1558,16.32,21.18,31.32
2021-11-01,34.81,65.63,1.5557,0.4992,0.07639,93.87899999999999,27650,82.55,1.1606,17.03,21.13,31.17
2021-11-02,34.36,64.82,1.5488,0.4499,0.07374,94.09,27650,83.43,1.1579,16.92,21.16,31.3
2021-11-03,33.85,63.93,1.6034,0.4659,0.07132999999999999,93.86399999999999,27650,81.64,1.1612,16.49,21.17,31.27
2021-11-04,33.75,64.41,1.5262,0.4244,0.06738,94.34700000000001,27650,81.48,1.1554,16.57,21.245,31.46
2021-11-05,33.42,65.02,1.4513,0.4008,0.05989,94.32,27650,80.16,1.1567,17.07,21.285,31.6
2021-11-08,34.29,65.72,1.4897,0.4426,0.06209,94.04899999999999,27650,82.39,1.1587,17.22,21.31,31.71
2021-11-09,33.74,66.36,1.4358,0.4208,0.061470000000000004,93.955,27650,82.7,1.1593,17.26,21.39,31.92
2021-11-10,31.82,64.19,1.5493,0.5129,0.06788999999999999,94.85,27650,83.75,1.1479,16.6,21.36,31.8
2021-11-11,32.12,64.31,1.5493,0.5129,0.06788999999999999,95.178,27650,81.99,1.1451,16.73,21.35,31.79
2021-11-12,32.08,63.82,1.5613,0.5115,0.06744,95.12799999999999,27650,81.7,1.1445,16.68,21.37,31.8
2021-11-15,31.98,64.37,1.6145,0.5157,0.07021000000000001,95.40700000000001,27650,80.9,1.1368,16.75,21.4,31.78
2021-11-16,31.84,65.02,1.6335,0.5179,0.07299,95.915,27650,82.01,1.1320000000000001,16.72,21.41,31.71
2021-11-17,30.76,64.31,1.5889,0.4979,0.07138,95.82799999999999,27650,81.1,1.1319,16.09,21.43,31.8
2021-11-18,30.64,63.61,1.5855,0.5021,0.07329,95.544,27650,79.37,1.1371,16.12,21.42,31.82
2021-11-19,29.12,60.67,1.5462,0.5067,0.07244,96.031,27650,80.32,1.129,15.31,21.33,31.77
2021-11-22,30.01,61.51,1.6236,0.5842,0.07578,96.54799999999999,27650,78.9,1.1237,15.66,21.22,31.5
2021-11-23,31.92,63.13,1.6651,0.6142,0.07045,96.491,27650,79.4,1.1248,16.51,21.2,31.36
2021-11-24,32.01,63.48,1.6341,0.6398,0.07007999999999999,96.875,27650,81.75,1.1199,16.83,21.24,31.48
2021-11-25,32.01,63.48,1.6341,0.6398,0.07007999999999999,96.774,27650,81.31,1.1209,16.83,21.24,31.48
2021-11-26,29.7,61.25,1.4731,0.498,0.07554,96.089,27650,76.09,1.1317,15.7,21.29,31.65
2021-11-29,30.06,61.59,1.4987,0.4843,0.07662000000000001,96.34100000000001,27650,74.2,1.1291,15.85,21.27,31.54
2021-11-30,29.65,59.84,1.4443,0.565,0.0723,95.994,28000,71.01,1.1338,15.49,21.23,31.64
2021-12-01,28.95,59.79,1.4037,0.5513,0.07328,96.02799999999999,28000,71.67,1.1320000000000001,15.12,21.13,31.44
2021-12-02,29.65,61.28,1.4443,0.6126,0.07437,96.156,28000,70.07,1.1301,15.58,21.14,31.6
2021-12-03,29.16,60.89,1.3430000000000002,0.5873,0.07433,96.117,28000,71.65,1.1315,15.29,21.18,31.63
2021-12-06,29.84,61.58,1.4342,0.6312,0.07201,96.32799999999999,28000,71.45,1.1285,15.6,21.15,31.47
2021-12-07,31.12,62.27,1.4733,0.6892,0.07019,96.369,28000,74.65,1.1267,16.31,21.185,31.49
2021-12-08,30.77,62.45,1.5212,0.6815,0.07107000000000001,95.89399999999999,28000,75.13,1.1343,16.19,21.2,31.45
2021-12-09,30.24,62.61,1.499,0.6877,0.07217,96.271,28000,75.41,1.1293,16.04,21.12,31.31
2021-12-10,30.77,63.01,1.4837,0.6543,0.07192,96.09700000000001,28000,74.07,1.1313,16.22,21.145,31.32
2021-12-13,29.23,61.63,1.4156,0.6324,0.07569,96.31700000000001,28000,75.04,1.1284,15.39,21.14,31.34
2021-12-14,28.74,61.54,1.4411,0.6568,0.07138,96.571,28000,74.28,1.1259,15.18,21.07,31.25
2021-12-15,28.52,61.27,1.4565,0.6631,0.06902,96.51100000000001,28000,73.12,1.1289,15.15,21.11,31.27
2021-12-16,28.38,61.37,1.4106,0.6128,0.07345,96.042,28000,74.66,1.133,15.36,21.17,31.33
2021-12-17,28.04,60.03,1.4021,0.6376,0.07287,96.565,28000,74.23,1.124,15.15,20.97,31.15
2021-12-20,26.98,59.16,1.4225,0.6317,0.07902,96.551,28000,70.94,1.1279,14.86,20.97,31.15
2021-12-21,28.6,60.5,1.4617,0.6665,0.07428,96.491,28000,72.18,1.1285,15.76,20.98,31.19
2021-12-22,28.92,60.99,1.4515,0.6606,0.07658,96.07600000000001,28000,73.99,1.1326,16.04,21.01,31.31
2021-12-23,28.85,61.02,1.4927,0.6881,0.07703,96.01899999999999,28000,75.16,1.1327,16.0,20.99,31.21
2021-12-24,28.85,61.02,1.4927,0.6881,0.07703,96.01899999999999,28000,75.5,1.1319,16.0,20.99,31.21
2021-12-27,29.64,61.89,1.4756,0.6987,0.07849,96.09299999999999,28000,75.63,1.1328,16.56,21.05,31.35
2021-12-28,29.48,61.69,1.4807,0.75,0.08004,96.20200000000001,28000,77.39,1.131,16.48,21.06,31.34
2021-12-29,29.26,61.15,1.5496,0.7461,0.0803,95.929,28000,78.17,1.1349,16.57,21.09,31.33
2021-12-30,28.97,60.79,1.5083,0.7244,0.07866000000000001,95.96799999999999,28000,78.33,1.1325,16.35,21.14,31.51
2021-12-31,28.99,61.19,1.5101,0.7322,0.07717,95.67,28090,77.97,1.137,16.42,21.12,31.5
2022-01-03,31.06,63.54,1.6280000000000001,0.7678,0.10919000000000001,96.213,28090,77.86,1.1297,16.87,21.09,31.26
2022-01-04,33.38,65.93,1.6473,0.7599,0.08737,96.262,28090,78.78,1.1287,17.61,21.06,31.13
2022-01-05,31.81,66.75,1.7052,0.8256,0.0842,96.171,28090,79.92,1.1314,17.21,20.94,30.88
2022-01-06,32.76,68.32,1.7211,0.8656,0.07517,96.32,28090,80.65,1.1297,18.03,20.86,30.76
2022-01-07,33.21,68.88,1.7619999999999998,0.8621,0.07701000000000001,95.719,28090,82.0,1.136,18.24,20.84,30.72
2022-01-10,32.38,68.47,1.7603,0.8944,0.07518999999999999,95.991,28090,81.6,1.1326,17.74,20.84,30.75
2022-01-11,34.7,71.35,1.7357,0.8825,0.07647000000000001,95.624,28090,81.97,1.1367,18.66,20.96,30.96
2022-01-12,34.75,71.14,1.7428,0.9189,0.07432000000000001,94.915,28090,84.19,1.1442,18.71,20.87,30.76
2022-01-13,34.15,70.63,1.7041,0.8929,0.07735,94.79,28090,84.56,1.1455,18.57,20.87,30.78
2022-01-14,35.51,71.87,1.7841,0.9668,0.07749,95.165,28090,85.3,1.1411,19.47,20.81,30.63
2022-01-17,35.51,71.87,1.7841,0.9668,0.07749,95.258,28090,86.38,1.1408,19.47,20.81,30.63
2022-01-18,36.03,73.08,1.8735,1.0425,0.07374,95.73200000000001,28090,87.93,1.1325,19.43,20.74,30.46
2022-01-19,35.83,73.11,1.8646,1.0572,0.0797,95.51,28090,88.33,1.1343,19.1,20.71,30.41
2022-01-20,34.95,73.27,1.804,1.0249,0.08011,95.735,28090,88.39,1.1312,18.68,20.72,30.44
2022-01-21,33.75,72.17,1.7581,1.0014,0.08047,95.64200000000001,28090,87.3,1.1344,18.1,20.8,30.64
2022-01-24,34.01,72.79,1.7706,0.971,0.08244,95.91799999999999,28090,87.83,1.1326,18.3,20.835,30.73
2022-01-25,36.77,74.93,1.7689,1.0174,0.08102000000000001,95.948,28090,87.19,1.1301,19.5,20.84,30.66
2022-01-26,37.06,74.17,1.8637,1.1504,0.07765,96.478,28090,89.18,1.124,19.61,20.73,30.46
2022-01-27,37.26,75.12,1.7994,1.1882,0.07995,97.255,28090,90.04,1.1145,19.85,20.75,30.59
2022-01-28,37.57,75.28,1.7694,1.1623,0.07957,97.27,28090,89.97,1.1151,19.84,20.83,30.69
2022-01-31,37.67,75.96,1.7767,1.1787,0.08142,96.54,28170,90.73,1.1235,19.47,20.86,30.78
2022-02-01,39.29,80.83,1.7875,1.1651,0.07654,96.385,28170,90.22,1.1272,20.65,20.75,30.47
2022-02-02,39.62,80.62,1.7751,1.1535,0.06783,95.936,28170,89.94,1.1305,20.97,20.76,30.5
2022-02-03,40.0,79.68,1.8306,1.1959,0.06755,95.37899999999999,28170,89.73,1.1440000000000001,20.84,20.67,30.29
2022-02-04,40.8,81.41,1.9085,1.3099,0.06468,95.485,28170,92.59,1.1449,21.5,20.59,30.11
2022-02-07,41.0,82.39,1.9159,1.2903,0.06866,95.399,28170,93.18,1.1442,21.61,20.565,30.11
2022-02-08,39.35,80.26,1.9632,1.3414,0.07227,95.64299999999999,28170,91.92,1.1415,21.11,20.55,30.05
2022-02-09,40.3,79.0,1.9415,1.3644,0.0765,95.494,28170,91.59,1.1425,21.53,20.57,30.11
2022-02-10,40.68,78.24,2.0294,1.5786,0.07699,95.553,28170,92.62,1.1428,21.41,20.45,29.85
2022-02-11,42.98,80.21,1.9371,1.4997,0.07622000000000001,96.08200000000001,28170,92.61,1.135,22.21,20.63,30.13
2022-02-14,41.23,78.98,1.9875,1.5744,0.08546000000000001,96.374,28170,94.92,1.1307,21.21,20.62,30.06
2022-02-15,39.85,77.99,2.0434,1.5774,0.07512,95.98899999999999,28170,94.48,1.1359,20.54,20.55,29.93
2022-02-16,39.65,78.35,2.0382,1.5208,0.07707,95.70100000000001,28170,95.07,1.1373,21.07,20.56,29.98
2022-02-17,39.86,78.23,1.9615,1.4662,0.07655,95.8,28170,93.78,1.1361,21.89,20.63,30.06
2022-02-18,39.56,77.36,1.9286,1.4654,0.07076,96.04299999999999,28170,92.55,1.1322,21.87,20.67,30.16
2022-02-21,39.56,77.36,1.9286,1.4654,0.07076,96.07799999999999,28170,94.04,1.1311,21.87,20.67,30.16
2022-02-22,38.32,76.46,1.939,1.5491,0.07225,96.025,28170,97.68,1.1325,21.6,20.7,30.24
2022-02-23,38.69,76.77,1.9912,1.6016,0.07493999999999999,96.19,28170,95.84,1.1307,21.74,20.75,30.26
2022-02-24,38.92,75.8,1.9633,1.5797,0.07647999999999999,97.137,28170,100.95,1.1192,21.43,20.84,30.39
2022-02-25,38.74,77.84,1.9617,1.5697,0.07604,96.615,28170,96.41,1.1268,21.88,20.8,30.37
2022-02-28,43.73,78.42,1.825,1.4323,0.08492999999999999,96.70700000000001,28510,98.96,1.1219,22.56,21.035,30.92
2022-03-01,46.79,79.17,1.7275,1.3407,0.07569,97.40899999999999,28510,103.7,1.1125,22.89,21.16,31.09
2022-03-02,48.37,80.53,1.8767,1.5119999999999998,0.08356,97.385,28510,112.01,1.1119,23.0,21.07,30.88
2022-03-03,47.75,81.04,1.8405,1.53,0.07981,97.785,28510,116.87,1.1066,22.89,21.03,30.86
2022-03-04,56.15,84.09,1.7307,1.4759,0.07285,98.648,28510,112.96,1.0928,23.81,21.16,31.07
2022-03-07,55.38,87.12,1.7734,1.5503,0.07503,99.29299999999999,28510,126.32,1.0854,24.33,21.24,31.28
2022-03-08,54.6,87.78,1.8456,1.5987,0.07667,99.06200000000001,28510,127.74,1.0899,24.09,21.295,31.38
2022-03-09,57.5,82.79,1.9531,1.6798,0.07756,97.96799999999999,28510,128.27,1.1076,23.4,21.14,31.1
2022-03-10,58.13,85.36,1.9864,1.6963,0.07393,98.507,28510,117.04,1.0986,23.88,21.15,31.03
2022-03-11,57.95,84.92,1.9917,1.7480000000000002,0.0726,99.124,28510,113.1,1.0912,23.17,21.25,31.26
2022-03-14,55.59,81.88,2.133,1.8609,0.0732,98.999,28510,110.48,1.094,22.18,21.08,30.92
2022-03-15,54.53,77.22,2.1437,1.8491,0.07287,99.09700000000001,28510,102.67,1.0956,21.65,20.98,30.65
2022-03-16,52.99,76.93,2.1849,1.9379,0.0714,98.618,28510,103.87,1.1035,21.59,20.85,30.49
2022-03-17,58.01,78.98,2.1706,1.9138,0.07082000000000001,97.97399999999999,28510,104.77,1.1091,23.07,21.06,30.89
2022-03-18,56.24,78.67,2.1494,1.9362,0.13448,98.23299999999999,28510,108.93,1.1051,23.08,21.02,30.81
2022-03-21,60.96,82.2,2.2896,2.1153,0.30078,98.49799999999999,28510,113.65,1.1016,25.05,20.89,30.52
2022-03-22,59.64,81.84,2.3825,2.1641,0.32036,98.493,28510,114.44,1.1029,24.66,20.83,30.36
2022-03-23,59.84,83.13,2.2917,2.0961,0.32583,98.62200000000001,28510,116.79,1.1004,25.58,20.99,30.77
2022-03-24,57.75,83.38,2.3718,2.1387,0.32899,98.789,28510,118.72,1.0997,25.53,20.92,30.57
2022-03-25,58.71,85.2,2.4731,2.2696,0.33086,98.789,28510,115.99,1.0983,26.04,20.82,30.36
2022-03-28,56.64,82.81,2.4585,2.3277,0.32977,99.09100000000001,28510,113.39,1.0985,25.29,20.77,30.33
2022-03-29,56.79,82.37,2.3944,2.3646,0.33145,98.404,28510,110.05,1.1086,25.0,20.68,30.25
2022-03-30,57.48,83.78,2.3488,2.3063,0.32918000000000003,97.792,28510,110.46,1.1159,25.5,20.75,30.37
2022-03-31,56.74,82.59,2.338,2.3345,0.32565,98.31200000000001,28600,107.74,1.1067,25.11,20.68,30.26
2022-04-01,58.11,83.12,2.3822,2.4564,0.32818,98.632,28600,104.93,1.1043,25.75,20.43,29.93
2022-04-04,57.79,83.16,2.3951,2.4221,0.32011999999999996,99.0,28600,106.26,1.0972,25.68,20.42,29.88
2022-04-05,55.72,82.73,2.5469,2.5139,0.32433,99.47200000000001,28600,108.08,1.0905,24.8,20.31,29.67
2022-04-06,56.1,83.65,2.5975,2.4714,0.32177,99.59899999999999,28600,106.17,1.0896,24.42,20.27,29.52
